id,Target
191188,1
143405,1
492197,0
159121,1
172032,0
313939,1
223082,0
360712,0
55999,0
354933,1
339422,0
71797,1
306251,0
48730,1
454165,1
97949,1
201954,1
200282,1
139912,0
268226,0
374496,1
321059,0
24083,0
166406,1
316429,0
39956,1
301014,0
236100,1
155687,1
462471,0
7113,1
50913,0
308304,0
132055,0
408711,0
393628,0
367282,0
15052,1
60612,1
53516,0
297994,1
405226,1
17170,0
502631,0
356540,1
403966,0
362154,0
286754,0
370640,1
179025,0
304580,0
60098,0
392194,1
349426,0
199268,0
325563,0
74714,0
357017,0
299149,1
379342,1
332218,0
41982,1
385119,0
450413,1
6476,1
97564,1
301569,1
371332,1
174213,1
178597,1
19024,1
49260,0
475239,1
303618,0
260331,0
180844,1
450279,0
66824,1
428348,0
406482,0
502933,1
41028,1
467925,0
278978,0
56512,1
36429,0
176386,0
59226,1
85056,0
25386,0
21786,0
205208,1
274677,1
196650,0
491366,1
216524,0
477280,0
416499,0
232888,0
339150,1
287464,1
490695,1
61376,0
229669,0
158672,1
68079,1
180679,0
111195,1
289828,0
181225,1
12386,1
168158,1
295820,1
289973,1
35640,1
357270,1
294388,1
341872,1
11077,0
121514,0
162843,0
153433,1
194418,1
15996,0
380141,1
77848,0
186687,0
222115,1
70838,0
118018,1
73142,0
15533,0
213777,1
7319,0
105302,1
164861,0
108863,1
454744,0
292605,0
5366,1
37917,0
352456,0
106127,0
10050,0
347846,1
240572,1
137156,1
398100,0
321335,0
167681,1
128685,0
493032,1
299526,1
214829,1
284701,1
71825,1
145626,0
233483,0
432904,0
33207,1
113533,0
93862,1
224727,0
188000,0
471773,1
110612,0
123930,1
60604,0
129984,0
214011,1
289876,1
90889,1
170387,0
251277,0
399720,1
123636,0
144653,1
297305,1
61765,1
100869,1
451544,1
225586,1
333773,0
74895,0
234589,1
156193,1
79117,0
189922,1
239858,1
210305,1
153422,1
446213,0
466729,1
229869,0
139414,0
437512,1
257564,0
105127,0
72185,1
247058,1
339576,1
18665,0
144961,1
495389,0
53946,1
363341,0
270466,0
260110,1
494807,0
473731,1
145473,1
445181,0
247278,0
195242,0
168424,0
333796,0
76661,0
384948,1
278280,1
403596,0
366406,1
353821,1
83280,1
19691,1
475379,0
345723,0
78225,1
146189,0
272763,0
184350,0
128955,0
64919,0
302235,0
60266,1
169566,1
5290,0
264844,1
383461,1
28058,0
224013,0
95542,1
469689,1
175846,0
91026,0
27739,1
114923,1
411819,0
459408,1
234214,1
62815,1
337719,0
482185,1
153106,1
263544,0
338031,1
23695,0
380791,1
25842,1
226195,0
72930,0
451592,0
152794,0
19023,1
162291,1
313756,0
48006,0
273279,1
487841,1
312091,1
52224,0
241406,0
199552,1
314148,1
181332,1
78197,0
308406,1
37664,1
56649,1
386597,1
219755,1
466843,0
295156,1
397164,1
370354,1
350968,1
216874,1
311879,0
279178,1
280251,1
374056,0
313407,1
64433,0
98514,0
248517,1
457760,0
81419,1
478911,0
24379,0
276939,1
503260,0
368388,0
67073,1
86271,1
69592,1
417685,0
413033,0
183189,0
438570,0
228142,1
332332,0
70242,1
118616,1
124760,1
27364,1
338650,1
177239,1
245497,1
353483,0
73737,1
99191,1
220356,1
297350,0
231820,0
80913,1
317250,0
411926,1
100952,0
281968,1
386237,0
331285,1
226496,0
74398,0
347434,0
335678,0
132068,1
167703,0
101650,0
224681,0
277600,0
240413,1
404481,0
154131,0
307792,0
348817,0
493135,0
368771,0
260701,1
259063,0
75417,1
106195,1
155809,0
139874,1
115091,0
260961,0
329572,1
72521,0
311443,0
440860,0
406985,1
368936,1
441730,1
86641,1
69833,0
48687,0
97192,1
91737,1
281326,1
19786,0
427182,0
366788,1
130885,0
318631,0
423385,1
501041,1
150711,1
184152,0
201343,1
12224,1
448994,1
183791,1
307656,0
80340,0
57524,0
297190,0
357927,1
330552,0
249751,0
332423,0
213620,0
1687,0
227483,1
137165,0
298269,0
282043,1
54739,1
85941,0
274341,1
253933,0
165358,0
453267,0
354841,0
298869,0
209208,0
14958,0
266191,0
403638,1
103695,1
122075,0
36469,1
479984,0
482936,0
306486,1
119030,1
477244,1
448964,0
127386,0
72022,1
35972,0
6507,1
310179,0
169646,0
119645,0
114260,0
411432,0
264899,0
90997,0
405784,0
186619,0
117085,1
111305,1
41424,0
362309,0
252262,0
440669,1
289445,1
270129,1
333174,1
91331,1
169628,0
156022,0
332354,0
304079,1
432448,1
123076,0
244182,0
156841,0
401177,1
120328,0
356922,0
231056,0
485764,0
350322,1
121234,1
459696,1
490635,0
179496,1
345351,1
363284,0
461259,0
36542,1
453149,0
331564,0
378330,0
282650,0
169378,1
121185,1
366430,0
438815,1
96467,0
274024,0
345973,0
178778,0
253283,0
314685,1
321633,1
94333,0
450640,1
381131,0
281130,1
143041,1
260392,1
229711,0
36810,0
254122,1
246792,0
328594,1
380413,1
261097,0
161676,0
484219,0
245727,1
117281,0
398345,1
294556,0
21908,1
303602,1
428679,1
366535,0
120676,0
214876,1
358500,0
207361,0
133115,1
250864,1
248716,1
311219,1
87570,0
153955,1
289319,1
236740,1
167245,1
2969,1
324761,0
316306,0
382653,1
259744,0
75979,0
125361,1
147944,0
312999,0
453394,1
325326,0
174291,0
359829,1
308997,1
395976,1
38744,0
119321,0
181214,1
73697,1
507723,0
403206,1
435042,1
117215,0
409640,1
168201,0
87808,1
191728,0
261368,1
188294,1
177226,0
128775,0
78179,0
270529,0
233343,1
193365,0
197743,0
310160,1
393188,1
15932,1
133411,1
157307,0
66818,1
102093,1
140468,1
365892,0
388494,0
20116,1
286341,0
178985,1
107106,1
200689,0
186379,1
191748,1
375472,0
91309,0
37102,0
371016,0
323155,0
177345,0
340166,0
209720,0
242002,0
471066,0
316733,1
225314,0
356388,1
280314,1
168439,1
342934,1
307952,1
146444,1
321941,1
27500,1
493783,0
169364,1
31113,1
28914,0
359843,0
78479,1
333562,1
1908,1
155930,1
142225,0
411713,1
157060,1
197509,0
136743,1
420614,0
266128,1
155754,1
77804,1
377686,0
491526,0
374808,1
50905,0
146883,0
229268,0
149212,1
143531,1
213226,1
493532,0
349861,0
35152,1
290601,0
435697,1
500100,0
504092,0
155872,0
325161,1
236712,0
349429,1
204224,1
84038,1
237811,1
279363,0
374573,1
328847,1
110053,0
60258,0
265524,1
241200,1
147391,0
312691,0
179629,0
369340,0
256182,1
151705,0
146246,1
381948,0
375614,0
225339,1
290035,1
210046,1
321218,1
507875,0
193993,0
412150,1
30989,1
314480,1
284587,1
2481,0
167090,0
89738,1
298449,1
427751,0
55074,1
4020,1
169604,1
210919,1
79637,0
140205,0
149326,1
155321,0
70336,1
444260,1
192145,1
456822,1
198866,0
414165,0
439213,0
51195,0
452164,1
274371,1
229270,1
282937,0
339493,1
414581,1
84652,0
134679,0
388714,1
273619,1
57025,1
257472,1
316565,0
334840,1
136744,0
362452,1
243814,0
169065,0
435482,0
101659,1
81129,1
497175,0
115373,1
356224,0
185628,1
144863,1
122285,1
98012,1
30347,0
37109,0
57241,1
247232,1
89337,0
449875,1
76878,0
209661,1
324398,0
38779,1
111209,1
317982,0
293110,1
272702,0
159565,1
336443,1
244073,1
456281,1
246879,1
148036,0
44863,1
194494,0
100093,1
26173,1
133259,0
248105,1
231431,1
253198,1
489571,1
74837,0
253312,0
210626,0
400211,1
442913,1
84987,1
199468,0
302265,0
355932,1
189930,0
452140,1
250004,1
121455,0
457741,0
25106,0
300281,1
121389,1
176865,1
29028,1
376817,0
148048,0
189254,1
394399,0
11698,0
230545,1
378465,1
197282,0
312436,0
104968,1
489491,1
9300,0
26883,0
79389,1
410413,1
503044,1
422070,0
68737,1
343442,0
492936,1
296164,0
329329,0
225218,1
448344,1
305870,1
384223,0
6706,1
48244,1
268179,0
262092,0
305260,0
286438,0
78587,1
221959,0
36945,1
119014,0
18589,0
422918,0
49713,1
162925,0
299944,0
179856,0
56521,0
221977,1
78175,1
349936,1
499114,0
298609,0
112853,0
74485,0
294489,1
194361,0
86355,1
57019,1
46880,0
136439,0
14842,0
259101,0
149193,0
470557,1
276801,1
183597,0
242670,0
55897,0
470037,0
373954,1
358949,0
2137,0
433283,0
292989,1
90424,0
202977,1
135588,0
228870,1
238046,0
349527,0
208601,1
127649,1
301827,1
171800,0
50566,1
409908,1
43345,1
31064,1
336527,1
340300,0
211884,0
245866,1
152641,1
355218,0
296848,0
62670,1
155429,0
348809,0
26561,0
403415,1
26268,1
359792,0
188947,1
191481,1
418804,1
243982,1
255147,0
343073,0
180251,1
446073,1
455517,1
146360,0
297874,0
84589,1
349624,1
484992,1
30718,0
352678,0
198359,0
416522,1
51566,1
150939,0
59019,1
144996,1
206617,0
42796,0
197230,0
423796,1
66871,0
229490,0
29896,1
46842,0
249208,0
456642,1
507282,0
336387,0
358226,0
55804,1
369503,0
322530,0
309622,1
262989,1
342571,0
10498,1
323779,0
263465,0
426299,1
345235,0
214314,0
116474,1
83988,1
334297,1
376323,1
190184,0
305677,0
139291,1
41980,0
92012,0
56839,1
22511,1
507551,1
277153,0
340935,0
125592,1
259028,0
307753,1
247684,1
482646,0
24819,0
377715,1
91387,0
461120,1
505719,1
276819,0
456937,1
316830,1
17385,0
290748,1
354368,0
272563,0
351274,1
328831,1
132137,1
237805,1
239652,0
239897,0
144159,1
457157,0
497922,0
279132,0
493471,0
83773,0
148636,0
19080,0
505962,0
153762,0
265655,1
109027,0
430862,1
97459,1
139521,0
145991,1
370887,1
39478,1
52482,1
499962,0
71459,1
88447,1
205233,1
27128,0
85365,0
505242,0
383173,1
214335,0
257445,0
91801,0
205389,0
430604,1
365422,0
328879,1
328353,1
274762,1
116050,1
248145,0
389493,1
193687,0
190935,0
439979,0
167906,0
75453,0
367908,1
370676,0
7941,1
240963,1
307543,0
460755,0
160831,1
326550,1
303752,1
374245,0
73896,1
273355,1
395695,0
388856,0
46814,1
52818,0
108399,1
179024,0
352460,0
226467,0
247485,1
286419,0
364454,1
73898,0
491085,1
300301,1
119909,0
459642,1
287671,1
289863,1
501441,0
233583,0
283022,1
41886,0
41754,0
319378,0
286017,0
457555,1
90604,0
48053,0
219544,0
377270,1
395012,1
298892,0
14080,0
382128,1
194930,0
26786,0
213596,1
341681,0
234532,1
176347,1
247650,1
218396,0
128125,1
160984,0
96693,0
89242,1
338645,1
372433,0
72657,0
83002,1
146473,1
111054,1
273243,1
289532,1
169574,1
151149,0
366592,1
355775,0
44136,1
327843,1
138269,0
347806,0
138007,0
51601,0
41094,1
237821,1
19648,1
14514,0
251724,0
306266,0
136692,1
56429,0
356879,1
173395,1
371007,1
115322,0
380542,1
408716,1
237307,0
360376,1
324085,0
112692,0
54507,0
334001,1
461468,1
288042,0
63596,1
104628,1
10859,1
104879,0
54869,0
85777,0
473202,1
137893,1
323502,1
264468,0
181780,0
359574,1
449453,1
156443,1
291851,1
289130,0
5795,0
420371,1
148910,1
445942,0
395211,0
213051,1
451313,0
242669,0
346247,1
10043,1
394501,1
504204,1
507487,1
394526,0
251907,1
260059,1
250169,1
101003,0
322293,0
102379,0
250875,0
364923,1
127429,1
230768,0
35716,1
64783,1
39054,0
422632,1
65196,1
349535,0
380614,0
94055,0
358867,0
502091,1
370411,1
185060,1
450023,1
7865,0
21436,0
190396,0
239389,0
179831,0
204909,1
104044,0
249842,1
35450,1
314538,0
289057,0
200138,0
319198,1
306192,1
12543,1
118400,1
499068,1
462784,0
492778,0
19562,0
11805,1
8770,0
288244,0
21440,0
158502,0
213727,1
183536,1
426282,0
355987,0
317219,0
155807,1
368423,0
121080,0
135423,0
34483,0
263066,1
414940,1
240598,0
313134,0
100794,1
91836,0
196472,1
159806,1
12070,1
55535,0
423898,0
467366,0
332880,1
199007,1
185673,0
56192,0
109872,1
20990,1
208870,0
54535,0
378388,1
59157,1
37175,1
360877,1
376172,0
3771,1
154536,1
426806,0
384978,1
236800,0
77105,0
154910,0
482132,0
189295,0
82817,1
259373,0
261229,0
434279,0
456600,1
265617,1
162700,0
154453,0
236151,1
237956,1
202186,0
144910,0
220370,0
422699,1
257181,0
357258,0
94975,0
318341,0
198125,1
104695,1
143212,0
243074,1
14209,0
442059,0
226403,0
194556,0
192400,1
367155,1
47697,0
126408,0
238446,1
383924,1
32844,0
138248,0
254099,0
34878,0
492241,0
343100,1
74296,0
476634,0
90616,1
134062,1
227743,1
300519,1
359938,1
14533,0
140118,0
324518,0
288326,0
301322,1
74031,0
499194,0
495276,0
198339,0
90348,0
354463,0
446861,1
95654,1
126822,1
2579,0
507253,0
87026,1
16403,0
176600,1
91168,1
49413,0
215919,1
322054,0
198610,1
47593,1
78889,0
3067,0
166239,0
96655,1
116273,1
110108,0
339305,1
146187,0
109401,0
291124,1
294308,1
438226,0
137817,1
78618,1
109648,1
204739,0
87236,1
175460,0
97479,0
191955,0
261950,0
425431,0
182625,0
71150,1
257777,1
377809,0
122678,0
214893,0
423692,0
266971,0
177206,0
202853,0
117232,1
313175,1
143318,1
316480,0
10733,0
13218,1
70299,0
366320,0
266073,1
287761,1
205018,1
12730,0
402052,0
175610,1
216826,1
147840,1
288492,1
398471,0
398117,0
253717,0
45721,1
190119,1
345571,1
217005,1
356074,0
368041,1
140302,1
234124,0
271867,1
26989,1
281041,0
102449,1
237186,1
348767,1
91030,0
290519,0
182751,0
228925,0
53120,0
93996,1
46892,1
99391,0
103671,1
326630,1
448294,0
260369,1
254047,0
105881,1
158102,1
94918,0
16805,1
269164,0
228375,1
40403,1
121993,1
175879,1
237509,0
194798,0
202198,1
347548,0
26050,1
438272,1
132703,0
92038,1
127483,1
166029,0
212630,0
310234,1
80099,0
127786,0
390137,0
350991,1
128057,0
450944,1
304793,0
18266,1
477329,0
294025,0
116557,1
361986,1
10378,0
93019,0
336986,1
164970,1
235873,1
397191,1
194391,0
50637,0
189005,0
54915,1
197877,1
2172,1
383213,0
311618,0
286836,1
333966,0
154370,1
72777,1
412427,0
246048,0
108095,0
304704,1
370231,1
85862,0
454969,0
18525,1
56517,1
296255,1
101402,1
256137,1
163762,1
28253,1
20545,0
165825,0
158473,0
5315,1
137981,0
275481,1
490432,1
35426,1
184744,0
106464,0
457124,1
231438,0
267928,1
347294,0
65738,0
31732,1
27201,1
102268,0
158377,0
159886,1
155446,1
63711,1
52336,1
481735,1
329279,1
382077,0
283722,0
108834,0
152837,1
95466,0
209092,1
439560,1
152705,0
376806,0
153138,1
303158,0
218498,0
219754,0
187536,1
340022,0
371591,1
274717,1
329229,1
363007,0
468824,1
50052,1
272296,1
196004,0
24473,1
240328,1
156284,0
153571,1
427397,0
454389,1
147458,1
149636,1
265830,1
125879,0
26261,1
203991,1
496650,1
93062,1
458515,1
56155,1
215718,1
391888,0
375363,0
95658,0
428031,0
93876,1
279908,1
425795,1
246841,0
270455,0
87604,0
102436,0
318875,0
151303,0
487576,1
468729,1
318962,1
109571,1
189559,0
90031,0
22987,0
279122,1
34120,0
382026,0
303167,1
434201,0
39162,0
172081,1
351648,1
293029,0
72099,1
480528,0
110467,0
75724,1
38700,1
140939,0
68291,0
270521,0
276508,0
140253,0
285162,1
469133,1
276316,0
179892,0
224982,0
91659,1
455086,1
320243,1
207379,1
387106,0
30356,1
42157,1
224257,1
158158,1
60037,0
313550,1
205967,1
158564,1
44983,1
500414,0
225482,0
442055,0
298435,0
298710,1
225076,1
495968,1
105067,1
314288,0
336579,0
51067,0
282314,0
2857,1
180001,1
340315,0
106280,0
338326,1
374709,1
63627,1
130734,0
23775,1
467195,1
218036,1
31702,0
133205,1
194426,0
367808,1
214976,0
207530,0
147188,0
182609,1
215054,0
110239,1
185390,1
382652,0
376216,1
108315,1
378641,1
229137,1
69211,1
317376,1
225460,0
430391,1
38980,1
239535,1
135044,0
184147,1
430148,0
210087,0
98478,0
48744,0
365407,1
359349,1
322184,1
165875,1
159091,1
205590,0
443570,1
316767,1
216501,1
148743,0
85287,1
754,1
8596,1
478607,0
125323,1
333292,0
30118,1
2117,0
319882,1
402051,1
406484,0
339429,0
319737,0
416052,0
482116,0
46848,0
454766,0
380365,1
470854,1
80391,1
377844,1
358651,0
326936,1
219211,0
217060,0
396756,1
273067,1
337576,1
208700,1
120305,1
456123,0
430451,1
311065,1
394757,1
156973,1
236505,1
306348,1
282257,1
43347,1
424295,1
365367,0
349944,1
152820,0
152664,0
117570,0
222871,0
430834,1
40165,1
241941,1
181139,0
272111,0
433892,1
277339,0
201320,0
179114,1
377314,0
188520,1
174937,0
268003,1
284816,0
192239,1
313523,0
194946,0
374416,0
31026,0
95218,1
253210,1
466445,0
182843,1
331478,0
255492,0
431598,0
22490,1
253920,1
341936,0
338008,0
478553,0
18327,0
337654,0
212282,1
254107,1
85507,1
225623,1
115156,1
189346,0
125240,0
142944,1
114941,0
202100,1
101256,0
291767,1
318607,0
34607,1
116528,1
294537,1
887,1
53303,1
136091,0
143267,1
298010,1
258227,0
53409,1
288597,1
260016,0
314686,0
131927,1
354778,0
112174,0
338269,1
437939,1
341175,0
49362,1
102184,0
284947,0
434770,1
434435,1
193891,0
124307,1
454463,0
138862,0
436202,1
263970,1
94329,0
127984,1
157543,0
38804,1
226656,1
175145,1
163194,0
249773,0
380749,1
169833,1
367373,1
434946,1
316718,1
414302,0
288522,1
104074,1
32795,0
310772,1
279272,1
284660,0
236705,1
307068,0
362257,0
213133,1
428966,0
219506,0
2943,0
484512,1
130780,0
95346,1
47521,0
174462,1
358530,1
259410,1
90092,0
204773,1
116549,0
505084,0
252384,1
11643,0
424439,1
334841,0
189134,0
206337,0
177659,0
363992,0
239936,1
99585,0
48708,1
251041,1
337203,0
56129,0
175076,0
212993,1
181060,0
462881,0
494111,0
142653,1
461286,1
66509,1
112750,1
5115,1
103238,1
291641,0
219746,0
395884,0
183188,1
82688,1
356997,0
189238,1
86311,1
36819,1
253102,0
361650,0
50596,1
378244,0
242627,1
165823,0
281082,0
233242,0
127278,1
227134,0
157760,1
182901,0
27644,0
110933,0
56324,1
486166,1
439829,0
295433,1
116268,0
262684,0
6276,0
265502,1
228145,1
445102,0
227088,0
472673,0
375373,0
334720,1
178864,1
218316,0
496966,1
304666,1
346576,1
146015,1
293327,1
347733,0
262738,0
265257,1
411414,1
43197,1
20210,0
5196,1
465531,0
102921,0
497186,1
454659,0
318216,1
409601,0
333608,1
219595,0
213247,0
12388,0
42438,1
330321,0
195864,1
436103,0
236747,0
371143,0
121967,0
134638,1
464316,0
450197,1
319562,0
336730,0
43135,1
118432,1
262946,0
252226,1
138965,0
142644,1
357769,1
313161,1
167507,0
145840,0
137082,0
81930,1
239800,0
477496,0
344095,1
145541,0
467392,1
340857,0
220400,1
463955,0
95804,0
98403,0
157503,0
421441,0
506472,1
245317,1
316049,0
176925,1
152732,1
41352,0
15552,0
96640,0
212332,1
306269,1
111133,0
59793,0
368978,1
236390,1
244668,0
103313,1
9363,0
386096,1
375544,1
402201,1
433779,1
159958,0
38247,0
288607,0
272211,0
295646,0
154233,0
366881,0
338824,0
421333,1
272531,1
226388,0
317825,0
301738,0
346733,0
55652,1
431215,1
232828,1
193771,1
221261,1
116502,1
359651,0
387079,0
506027,1
278698,0
168673,1
334889,0
98821,0
336613,0
211624,0
335121,0
16088,0
295906,1
304444,1
472535,0
316032,1
287115,0
333630,1
269031,1
434780,0
155209,0
57199,1
430192,1
185671,0
243372,1
460940,1
6516,0
359918,1
505424,1
98928,0
87547,1
318051,0
449310,1
421590,1
72114,0
180021,1
325958,0
128487,1
213906,1
135833,0
230536,1
3403,1
90808,0
398425,0
356487,0
248393,1
31417,1
74815,1
43920,1
134875,0
98402,1
211198,0
243920,1
228371,0
147343,1
270946,0
134020,0
391113,1
157293,0
440266,1
340778,1
325681,0
296832,1
177143,1
259268,1
237659,1
114743,1
66427,1
173638,0
138138,0
103254,0
101948,1
345617,0
180005,0
224638,0
169644,1
422740,1
192370,1
439323,1
462301,0
275349,1
102108,0
302188,1
134976,0
292458,0
333782,1
172031,0
128469,1
224491,1
261889,0
356513,0
341612,1
296270,0
290772,1
324483,1
216806,1
93771,1
157556,0
366103,1
134822,0
13214,0
505614,1
302547,0
408083,0
129591,1
37101,1
463168,1
425488,1
110009,0
17773,1
334213,1
355428,0
27784,1
153662,1
162303,0
32354,1
469774,0
30824,1
254742,0
358347,1
211292,0
326113,1
74175,0
71204,1
596,0
146009,1
284664,1
469363,0
77114,0
27309,1
314801,0
463907,1
274548,1
101192,1
471968,0
50696,0
25218,0
125678,1
87995,0
70090,1
71330,0
247109,0
245731,1
80896,0
136126,0
251994,1
483683,1
205711,0
113323,0
345885,0
464058,1
311353,0
62984,1
34807,1
244792,1
138404,1
374419,0
214448,1
289877,0
324170,1
491686,0
369725,0
289812,0
237685,0
491716,1
300380,0
216852,1
297099,0
171635,1
66797,0
95259,0
13770,1
74111,0
378637,0
380783,0
324326,1
367783,0
240431,1
93637,1
28904,1
270372,1
143469,0
415753,0
300267,0
177816,0
196619,0
472232,0
216653,1
270162,0
490337,0
428007,0
325836,1
287064,0
423815,1
379546,0
107369,1
34887,0
436692,1
53155,1
273653,0
388969,0
33389,0
228659,1
289504,1
97218,1
37402,1
358436,1
267615,0
332894,1
100618,0
85169,1
202399,0
384543,1
32898,0
103965,0
191508,1
207340,0
252465,0
84538,0
367067,1
150066,1
431005,1
103841,1
357321,0
417641,0
199467,0
75534,0
254468,1
348783,0
2732,1
249297,1
357697,1
252053,0
387351,0
58892,0
43903,1
125405,1
155330,0
100843,1
57338,1
129024,1
111166,0
23197,0
455509,1
306495,1
446150,0
311267,0
272067,1
90744,1
368323,0
139795,1
241090,1
137519,0
131559,1
133263,0
285387,0
246333,1
498704,0
491736,0
444304,0
256246,0
392510,1
494281,0
391020,1
109102,0
457089,0
422948,0
307517,0
180926,1
475794,0
362059,1
165573,1
236079,0
160573,1
143290,0
196054,0
368599,0
38825,1
369233,0
313997,1
21951,1
122968,0
279732,1
380085,0
217982,0
244130,1
215757,1
128032,0
470115,1
358644,1
308153,1
197597,1
243776,0
435142,0
139482,1
330670,1
21746,1
155116,0
160643,0
26051,1
247474,1
490691,0
7141,0
146985,1
242873,1
273331,1
377644,0
246305,0
235882,0
267012,1
460267,1
118846,1
345118,1
445990,1
49569,0
67667,0
312048,0
409130,1
377311,0
304795,1
39697,0
359243,0
68805,0
170858,1
313000,1
267201,1
445049,1
99959,1
178765,0
71286,1
360535,0
143624,0
40030,1
28476,1
57829,1
478311,0
60910,0
111514,1
494027,1
436087,0
454002,0
110114,1
113746,1
187122,1
113905,1
371253,0
401988,1
31229,0
6634,0
134087,0
414904,1
437160,0
234703,1
26813,1
412452,1
194015,0
229686,0
507429,0
268958,1
127656,1
9512,0
25720,0
117582,1
287730,0
336150,1
20251,0
336799,1
310866,1
322289,0
326939,0
248701,0
448380,0
8208,0
355170,0
285275,1
458710,1
232200,1
149065,1
282270,0
31777,0
294429,1
207912,0
98692,0
60666,1
313275,1
254174,0
313404,1
198639,0
378689,1
234,1
265484,1
220758,1
290570,0
143381,1
472240,1
3729,0
61648,1
211824,1
197912,1
294168,0
374453,1
264239,1
320720,1
261042,0
248714,1
47217,1
483258,1
343652,0
189876,1
199139,1
75264,1
35747,0
305279,1
8828,1
50730,0
451101,0
82917,1
258939,0
456366,0
263887,1
291797,0
98528,0
330028,0
215112,1
352198,0
185178,0
414743,0
226805,1
376847,1
320392,0
338726,0
495835,0
328755,0
345782,0
69334,0
340164,0
407804,1
285309,1
149413,1
309746,0
65113,0
151479,0
231344,1
198710,0
41575,0
28564,0
13207,1
191075,1
207718,0
137383,0
162788,0
486265,1
37259,1
221741,1
191928,1
493244,1
190480,0
379310,0
100217,1
144549,1
357749,1
248336,0
19621,1
144166,1
463137,0
202427,0
34153,0
289396,1
390551,1
367460,1
183950,0
68372,1
344105,0
568,0
82752,0
117932,1
370171,0
356805,1
450376,0
166192,0
114279,0
87722,0
135046,1
214993,0
231482,0
387214,0
1955,0
54348,0
341985,1
433788,1
95976,0
156332,0
364908,0
135305,1
435569,0
110599,0
201319,1
394334,1
453573,0
427864,1
192491,0
296374,0
99991,1
461331,0
154675,1
112419,0
272995,0
74021,1
479667,0
169285,1
148470,1
72894,1
63048,0
90776,1
139937,1
372947,0
498617,0
428057,1
134135,0
409458,1
92622,0
35147,1
250347,0
300977,1
348515,0
325522,0
467203,0
188114,0
55885,0
382909,1
63313,0
6126,0
477472,1
498194,1
221610,0
161681,0
226457,1
117465,1
84090,0
246640,0
392614,0
149128,1
243008,1
424355,0
157321,0
389210,0
21284,0
120861,1
383574,1
170759,0
46528,0
766,1
212105,1
219843,1
103384,1
120278,1
262167,1
269307,1
493004,1
474251,0
340853,0
83740,0
456475,0
434115,0
436182,0
162877,1
132498,0
236849,1
236231,1
63485,0
344666,0
172713,0
417256,0
311805,1
338406,1
326325,1
347483,1
306858,1
184646,1
221620,1
119252,1
446670,0
304791,0
253295,0
216883,0
174718,0
162893,1
16032,1
319906,0
28575,1
307380,1
261034,0
27819,0
93313,0
255911,1
292610,0
117999,0
19687,0
349245,0
236691,1
23500,0
207543,1
59889,1
124105,1
357691,1
215720,1
145711,0
211871,0
117385,1
314884,1
16642,0
365086,0
118422,0
212273,0
283192,1
170612,1
189600,1
493849,1
434270,0
156063,0
505957,1
425156,1
234811,1
120650,1
251666,0
111210,0
421481,0
162667,0
486821,0
435174,1
457567,0
243189,0
182009,0
363761,1
321911,1
127840,1
246831,0
123035,1
322942,0
408766,1
87646,0
134097,0
326614,0
474946,0
37944,1
55777,1
411662,1
223079,0
431639,0
360896,1
296111,0
369763,0
262343,0
286864,1
143707,1
369509,0
179665,1
174781,0
190195,1
207660,1
308820,1
378016,0
198576,0
264972,0
367723,1
55865,1
215743,0
252071,1
89625,1
450637,1
441309,0
452447,1
328398,1
148375,0
434873,0
289322,1
272708,1
74879,0
486062,0
419925,0
292546,1
558,0
163631,1
497446,1
267270,1
33794,1
248095,1
158244,0
363754,1
137009,0
502402,1
197002,0
11021,1
107727,1
325150,0
277535,0
138403,1
17416,0
93515,1
199109,1
429482,1
280815,1
307246,0
221725,1
425390,0
199020,1
395213,1
219282,0
262898,1
356673,0
168089,0
54083,0
184203,1
358773,0
440882,1
69292,0
402681,1
152497,1
116966,1
460272,0
432154,1
294329,0
212576,0
92320,0
186407,1
136097,0
332025,1
197840,1
464107,0
25734,1
293212,1
23080,1
110642,0
474458,0
413934,0
72610,1
277562,0
50383,1
192356,0
130455,1
379345,1
403098,0
107874,0
251164,0
425616,1
71134,0
363736,0
175651,0
137030,0
360479,1
131033,0
7977,0
81261,1
283440,1
98781,0
279484,0
300435,0
137281,1
290641,0
81057,0
474735,0
470303,0
306482,0
196326,1
264726,0
75774,0
357456,0
207634,1
400260,1
157629,1
116634,0
486565,1
229122,0
325842,1
401025,0
324541,1
400729,1
177527,1
199066,0
322536,0
11832,0
337849,0
121357,1
462483,0
121200,0
507543,0
41939,0
207643,1
53547,0
112848,0
257234,0
303369,1
334453,1
292893,0
186616,1
265927,0
450680,0
337832,0
76057,1
356076,1
109053,0
60488,1
92550,0
205931,1
386498,0
337027,1
321344,0
386558,0
366499,1
199935,1
110155,0
474674,1
144172,1
166926,1
226176,0
233913,1
51291,1
374792,1
114697,1
37315,0
134901,1
282036,0
47337,1
160787,1
436014,1
180107,1
47633,1
217000,0
424258,1
110256,0
367629,0
73237,1
220626,1
390965,0
112648,1
19595,0
253100,1
252093,1
431240,0
386924,0
144110,0
350915,1
224567,1
241693,1
79718,1
385433,0
206926,1
230509,0
451990,0
306527,1
256586,1
124423,1
222355,1
101998,1
10362,0
459822,0
378155,0
373084,0
125296,0
282158,0
503519,1
156303,1
268905,1
326814,0
318081,1
278677,0
334817,1
458864,0
118195,0
487022,1
382981,0
258524,0
268069,0
279342,1
433642,0
387259,1
329159,0
104300,0
404980,1
233615,0
223154,1
328198,1
311212,0
188954,0
305994,0
133560,1
