ID,Y
18665,0
18668,0
18669,0
18675,0
18679,0
18688,0
18691,0
18692,0
18693,0
18700,0
18704,0
18705,0
18706,0
18716,1
18717,0
18723,1
18733,1
18735,1
18737,0
18746,1
18747,0
18750,0
18752,0
18755,1
18758,0
18759,0
18761,0
18770,0
18772,0
18773,1
18775,0
18776,0
18779,0
18780,0
18789,0
18792,0
18798,0
18799,0
18805,0
18807,0
18809,0
18811,0
18812,0
18820,0
18826,0
18827,0
18829,0
18833,0
18834,0
18837,0
18839,0
18842,0
18844,0
18846,0
18852,0
18853,1
18861,1
18863,0
18865,0
18868,0
18870,0
18871,0
18872,0
18877,0
18881,1
18883,0
18886,0
18887,0
18889,0
18892,0
18895,0
18899,0
18900,0
18901,0
18902,0
18903,0
18907,0
18913,0
18918,0
18920,0
18921,0
18934,0
18937,0
18939,0
18941,0
18944,0
18946,0
18948,0
18959,0
18961,0
18963,0
18964,0
18967,0
18973,0
18974,0
18980,1
18985,0
18993,0
18995,0
18996,0
18997,0
19008,0
19010,0
19019,1
19021,1
19027,0
19028,1
19029,1
19033,0
19035,0
19037,0
19038,0
19039,0
19041,0
19044,0
19046,0
19051,0
19056,0
19057,0
19060,0
19061,0
19066,0
19069,0
19071,0
19075,0
19081,0
19086,0
19089,0
19095,0
19098,0
19099,0
19101,0
19103,0
19111,0
19116,0
19118,0
19121,0
19123,0
19129,0
19137,0
19140,0
19141,0
19144,0
19145,0
19146,0
19149,0
19154,0
19164,0
19166,0
19169,0
19174,0
19180,0
19186,0
19189,0
19193,0
19194,0
19200,0
19201,0
19212,0
19213,0
19214,0
19218,0
19224,0
19228,0
19231,0
19234,0
19237,0
19243,0
19245,0
19249,0
19250,0
19252,1
19258,0
19259,0
19263,0
19267,0
19268,1
19271,0
19277,0
19278,0
19279,0
19282,0
19288,0
19291,0
19296,0
19299,0
19301,0
19303,0
19304,0
19308,0
19316,0
19318,0
19321,0
19327,0
19331,1
19333,1
19336,1
19342,1
19351,0
19354,1
19355,0
19356,0
19360,0
19366,0
19371,0
19374,0
19379,0
19380,0
19392,0
19395,0
19397,0
19398,0
19402,0
19404,0
19406,0
19409,0
19423,0
19426,0
19427,0
19433,0
19437,0
19439,0
19441,0
19442,0
19445,0
19446,0
19449,0
19451,0
19453,0
19455,0
19459,0
19460,0
19461,0
19462,0
19467,0
19469,0
19472,0
19473,0
19474,0
19475,0
19476,0
19477,0
19482,0
19488,0
19503,0
19510,0
19513,0
19515,0
19525,0
19528,0
19531,1
19532,0
